DATA,HORA,UFISICA,Tipo,Agent,Price (€/MW),MW_TOTAL,MW_RUNNING
2020-01-14 00:00:00,13,PEGO4,Térmica,EGEN,0,24,48
2020-01-14 00:00:00,13,RIBATE2,Térmica,EDPGP,0.8,120,168
2020-01-14 00:00:00,13,LARES2,Térmica,EDPGP,0.81,19.5,187.5
2020-01-14 00:00:00,13,LARES2,Térmica,EDPGP,0.82,19.5,207
2020-01-14 00:00:00,13,LARES2,Térmica,EDPGP,0.83,19.5,226.5
2020-01-14 00:00:00,13,LARES2,Térmica,EDPGP,0.84,19.5,246
2020-01-14 00:00:00,13,LARES2,Térmica,EDPGP,0.85,19.5,265.5
2020-01-14 00:00:00,13,PEGO3,Térmica,EGEN,2.27,24,289.5
2020-01-14 00:00:00,13,PEGO4,Térmica,EGEN,4.8,24,313.5
2020-01-14 00:00:00,13,LARES1,Térmica,EDPGP,5.04,61.5,375
2020-01-14 00:00:00,13,PEGO3,Térmica,EGEN,5.05,24,495
2020-01-14 00:00:00,13,LARES1,Térmica,EDPGP,5.05,96,471
2020-01-14 00:00:00,13,PEGO4,Térmica,EGEN,5.55,24,519
2020-01-14 00:00:00,13,PEGO3,Térmica,EGEN,6.05,24,543
2020-01-14 00:00:00,13,PEGO4,Térmica,EGEN,6.55,24,567
2020-01-14 00:00:00,14,PEGO3,Térmica,EGEN,0,24,24
2020-01-14 00:00:00,14,PEGO4,Térmica,EGEN,0,24,48
2020-01-14 00:00:00,14,RIBATE2,Térmica,EDPGP,0.8,120,168
2020-01-14 00:00:00,14,LARES2,Térmica,EDPGP,0.81,28.5,196.5
2020-01-14 00:00:00,14,LARES2,Térmica,EDPGP,0.82,19.5,216
2020-01-14 00:00:00,14,LARES2,Térmica,EDPGP,0.83,19.5,235.5
2020-01-14 00:00:00,14,LARES2,Térmica,EDPGP,0.84,19.5,255
2020-01-14 00:00:00,14,LARES1,Térmica,EDPGP,0.85,19.5,274.5
2020-01-14 00:00:00,14,PEGO3,Térmica,EGEN,3.31,24,298.5
2020-01-14 00:00:00,14,PEGO4,Térmica,EGEN,6.98,24,322.5
2020-01-14 00:00:00,14,LARES1,Térmica,EDPGP,7.34,49.5,372
2020-01-14 00:00:00,14,PEGO3,Térmica,EGEN,7.35,24,492
2020-01-14 00:00:00,14,LARES1,Térmica,EDPGP,7.35,96,468
2020-01-14 00:00:00,14,PEGO4,Térmica,EGEN,7.85,24,516
